r(x_rel=1)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
2.4248276	29866	29475.274	28460.476	26137.996	21561.375	19879.832	18398.511	16625.498	14538.672	10805.774	10131.817	9550.27	9031.7608	8546.3305	8063.8761	1928.6503	1828.581	4718.7881	5830.8466	7021.15	9161.4646	13403.579	14727.826	16135.985	17553.485	18846.878	19915.16	20809.337	21645.531	22495.322	23382.472	24308.401	25267.052	26250.28	27149.22
2.6268966	29866	29435.079	28403.272	26076.594	21509.255	19841.759	18358.625	16574.706	14483.042	10767.547	10099.128	9521.8044	9005.9378	8521.6117	8038.6818	1897.5826	1828.8172	4771.2457	5891.465	7083.1079	9212.0339	13468.801	14798.717	16210.229	17626.228	18909.972	19965.632	20853.11	21688.531	22539.977	23429.264	24357.128	25317.32	26301.646	27201.208
2.8289655	29866	29390.362	28341.309	26010.314	21453.311	19800.811	18315.421	16519.694	14423.016	10726.507	10064.027	9491.2052	8978.1352	8494.948	8011.4477	1864.567	1831.682	4828.1351	5957.1625	7149.8573	9266.4466	13539.437	14875.402	16290.429	17704.577	18977.591	20019.703	20900.245	21734.979	22588.248	23479.84	24409.78	25371.619	26357.116	27257.335
3.0310345	29866	29340.894	28274.543	25939.152	21393.615	19757.01	18268.857	16460.415	14358.598	10682.701	10026.551	9458.4974	8948.3658	8466.34	7982.161	1829.8193	1837.8763	4889.5334	6027.995	7221.3625	9324.6732	13615.545	14957.92	16376.6	17788.488	19049.619	20077.292	20950.728	21784.885	22640.154	23534.218	24466.373	25429.963	26416.697	27317.607
3.2331034	29866	29286.454	28202.931	25863.101	21330.249	19710.382	18218.891	16396.823	14289.793	10636.18	9986.7391	9423.7076	8916.6428	8435.7881	7950.8078	1793.6236	1848.1831	4955.5264	6104.0183	7297.5807	9386.6833	13697.186	15046.315	16468.758	17877.911	19125.933	20138.318	21004.544	21838.265	22695.715	23592.419	24526.922	25492.364	26480.399	27382.031
3.4351724	29866	29226.827	28126.434	25782.159	21263.3	19660.949	18165.476	16328.868	14216.608	10586.998	9944.6355	9386.8639	8882.9802	8403.2925	7917.3727	1756.3531	1863.4663	5026.2093	6185.2865	7378.4611	9452.4465	13784.423	15140.628	16566.918	17972.788	19206.397	20202.697	21061.678	21895.132	22754.954	23654.462	24591.447	25558.835	26548.232	27450.612
3.6372414	29866	29161.809	28045.01	25696.319	21192.866	19608.732	18108.562	16256.499	14139.052	10535.211	9900.2849	9347.9955	8847.3924	8368.8526	7881.8386	1718.4961	1884.6663	5101.6875	6271.8514	7463.9446	9521.9329	13877.322	15240.903	16671.092	18073.051	19290.861	20270.343	21122.12	21955.504	22817.894	23720.369	24659.963	25629.389	26620.203	27523.355
3.8393103	29866	29091.204	27958.624	25605.578	21119.052	19553.752	18048.095	16179.663	14057.137	10480.881	9853.7346	9307.1329	8809.8939	8332.4673	7844.1869	1680.6895	1912.7896	5182.077	6363.7609	7553.9635	9595.1134	13975.953	15347.185	16781.292	18178.62	19379.166	20341.173	21185.858	22019.398	22884.559	23790.162	24732.489	25704.04	26696.323	27600.267
4.0413793	29866	29014.829	27867.239	25509.93	21041.974	19496.024	17984.016	16098.308	13970.878	10424.072	9805.0336	9264.3073	8770.4996	8294.1347	7804.3967	1643.7623	1948.8884	5267.5047	6461.0577	7648.4407	9671.9607	14080.385	15459.519	16897.528	18289.405	19471.142	20415.103	21252.883	22086.834	22954.973	23863.865	24809.045	25782.802	26776.6	27681.351
4.2434483	29866	28932.511	27770.825	25409.372	20961.755	19435.564	17916.264	16012.378	13880.29	10364.848	9754.233	9219.5507	8729.2239	8253.8518	7762.4449	1608.7897	1994.0293	5358.1085	6563.7777	7747.2895	9752.4497	14190.694	15577.95	17019.807	18405.302	19566.604	20492.054	21323.191	22157.834	23029.163	23941.5	24889.648	25865.689	26861.042	27766.614
4.4455172	29866	28844.095	27669.351	25303.899	20878.528	19372.379	17844.771	15921.819	13785.392	10303.281	9701.3852	9172.8957	8686.0814	8211.6143	7718.3063	1577.163	2049.2442	5454.0378	6671.9483	7850.4133	9836.5582	14306.954	15702.525	17148.134	18526.195	19665.361	20571.949	21396.777	22232.42	23107.157	24023.093	24974.32	25952.716	26949.66	27856.059
4.6475862	29866	28749.44	27562.791	25193.506	20792.437	19306.476	17769.466	15826.574	13686.208	10239.441	9646.5443	9124.3752	8641.0861	8167.4165	7671.9528	1550.6778	2115.4579	5555.4529	6785.5864	7957.7057	9924.2674	14429.243	15833.287	17282.511	18651.948	19767.209	20654.717	21473.643	22310.618	23188.984	24108.669	25063.079	26043.896	27042.463	27949.693
4.8496552	29866	28648.429	27451.123	25078.189	20703.634	19237.854	17690.273	15726.59	13582.762	10173.402	9589.7653	9074.0224	8594.2512	8121.2514	7623.3535	1531.6461	2193.3848	5662.5245	6904.6965	8069.0503	10015.563	14557.641	15970.283	17422.934	18782.411	19871.938	20740.292	21553.792	22392.457	23274.673	24198.255	25155.948	26139.246	27139.458	28047.519
5.0517241	29866	28540.966	27334.327	24957.944	20612.282	19166.508	17607.112	15621.813	13475.082	10105.241	9531.1041	9021.8704	8545.5896	8073.11	7572.4747	1523.0389	2283.3823	5775.4328	7029.2683	8184.3211	10110.436	14692.227	16113.557	17569.398	18917.411	19979.33	20828.614	21637.233	22477.966	23364.256	24291.877	25252.947	26238.778	27240.655	28149.541
5.2537931	29866	28426.985	27212.388	24832.766	20518.552	19092.425	17519.896	15512.191	13363.2	10035.036	9470.6174	8967.9522	8495.1129	8022.9811	7519.279	1528.667	2385.2487	5894.3658	7159.2742	8303.3835	10208.883	14833.083	16263.151	17721.889	19056.753	20089.167	20919.631	21723.976	22567.176	23457.765	24389.563	25354.098	26342.51	27346.063	28255.764
5.4558621	29866	28306.446	27085.292	24702.65	20422.626	19015.586	17428.535	15397.677	13247.152	9962.8685	9408.3621	8912.3004	8442.8316	7970.8516	7463.7257	1553.4113	2497.9448	6019.5174	7294.6674	8426.0946	10310.908	14980.289	16419.107	17880.388	19200.221	20201.227	21013.295	21814.038	22660.123	23555.233	24491.341	25459.422	26450.455	27455.691	28366.191
5.657931	29866	28179.34	26953.032	24567.594	20324.694	18935.967	17332.931	15278.224	13126.976	9888.82	9344.3952	8854.9472	8388.7547	7916.7055	7405.77	1603.5161	2619.2147	6151.0838	7435.3785	8552.3053	10416.521	15133.928	16581.464	18044.866	19347.567	20315.297	21109.569	21907.44	22756.842	23656.695	24597.241	25568.942	26562.628	27569.546	28480.825
5.86	29866	28045.722	26815.634	24427.624	20224.973	18853.553	17233.008	15153.825	13002.744	9812.9905	9278.7871	8795.9369	8332.9025	7860.5377	7345.3783	1686.8506	2745.0594	6289.2227	7581.279	8681.8343	10525.716	15294.04	16750.22	18215.246	19498.484	20431.154	21208.397	22004.185	22857.346	23762.161	24707.266	25682.653	26679.018	27687.608	28599.643
