r(x_rel=0.5)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
1.8	17038	17038.595	17071.424	17548.429	20107.862	21820.998	23663.885	25579.888	27538.11	31503.416	32497.019	33490.803	34484.892	35479.459	36474.637	47466.043	48064.817	50333.106	50358.471	50134.589	49162.26	46064.062	45165.618	44238.826	43291.797	42329.948	41357.519	40377.728	39392.837	38404.24	37412.665	36418.434	35421.734	34422.81	33522.229
1.98	17038	17039.075	17085.601	17642.666	20331.005	22072.111	23930.414	25855.402	27818.696	31786.93	32780.614	33774.46	34768.644	35763.349	36758.703	47752.056	48349.613	50422.239	50363.184	50069.954	49002.072	45817.451	44908.741	43974.276	43021.502	42055.438	41079.996	40098.102	39111.742	38122.071	37129.629	36134.63	35137.224	34137.673	33236.635
2.16	17038	17039.938	17105.46	17754.742	20578.965	22348.914	24223.182	26157.516	28126.031	32097.121	33090.881	34084.796	35079.092	36073.958	37069.509	48064.982	48660.653	50501.78	50352.457	49986.554	48819.402	45545.249	44625.893	43683.479	42724.773	41754.376	40775.856	39791.823	38803.966	37813.182	36819.823	35823.999	34825.833	33825.612	32924.101
2.34	17038	17041.481	17132.959	17887.085	20852.6	22651.887	24542.482	26486.413	28460.216	32434.02	33427.848	34421.842	35416.27	36411.32	37407.093	48404.848	48997.609	50566.941	50322.515	49881.491	48612.579	45246.895	44316.644	43366.105	42401.357	41426.575	40444.961	39458.788	38469.426	37477.503	36483.182	35486.478	34487.499	33486.574	32584.581
2.52	17038	17044.207	17170.566	18042.285	21152.764	22981.51	24888.605	26842.274	28821.347	32797.649	33791.539	34785.624	35780.207	36775.467	37771.487	48771.671	49359.952	50612.656	50269.494	49751.831	48379.924	44921.825	43980.563	43021.826	42051.012	41071.857	40087.184	39098.902	38108.046	37114.967	36119.641	35122.004	34122.166	33120.508	32218.034
2.7	17038	17048.967	17221.311	18223.056	21480.293	23338.252	25261.838	27225.271	29209.509	33188.024	34181.972	35176.166	36170.929	37166.427	38162.721	49165.454	49746.85	50633.68	50189.497	49594.643	48119.776	44569.485	43617.227	42650.324	41673.503	40690.055	39702.404	38712.077	37719.757	36725.51	35729.139	34730.518	33729.779	32727.369	31824.429
2.88	17038	17057.148	17288.814	18432.201	21835.99	23722.568	25662.463	27635.571	29624.778	33605.159	34599.164	35593.488	36588.462	37584.229	38580.823	49586.173	50157.005	50624.69	50078.662	49407.049	47830.513	44189.331	43226.223	42251.291	41268.604	40281.009	39290.511	38298.234	37304.493	36309.072	35311.616	34311.963	33310.285	32307.113	31403.737
3.06	17038	17070.95	17377.293	18672.554	22220.619	24134.893	26090.752	28073.332	30067.217	34049.064	35043.131	36037.612	37032.829	38028.896	39025.818	50033.76	50588.415	50580.403	49933.226	49186.27	47510.58	43780.844	42807.159	41824.435	40836.11	39844.576	38851.406	37857.3	36862.192	35865.591	34867.012	33866.279	32863.633	31859.703	30955.938
3.24	17038	17093.726	17491.524	18946.929	22634.886	24575.637	26546.964	28538.698	30536.879	34519.746	35513.887	36508.557	37504.055	38500.455	39497.733	50508.063	51038.007	50495.692	49749.584	48929.666	47158.511	43343.528	42359.663	41369.486	40375.829	39380.628	38385.004	37389.21	36392.795	35395.01	34395.265	33393.41	32389.774	31385.104	30481.018
3.42	17038	17130.372	17636.772	19258.049	23079.436	25045.181	27031.346	29031.801	31033.8	35017.211	36011.448	37006.346	38002.164	38998.932	39996.594	51008.77	51501.092	50365.699	49524.354	48634.78	46772.949	42876.926	41883.394	40886.198	39887.596	38889.057	37891.231	36893.907	35896.248	34897.267	33896.314	32893.297	31888.66	30883.286	29978.972
3.6	17038	17187.641	17818.689	19608.478	23554.841	25543.874	27544.128	29552.754	31558	35541.467	36535.83	37531.001	38527.181	39524.352	40522.426	51535.257	51970.566	50185.928	49254.435	48299.378	46352.664	42380.62	41378.044	40374.355	39371.268	38369.774	37370.029	36371.343	35372.497	34372.303	33370.096	32365.882	31360.247	30354.226	29449.806
3.78	17038	17274.274	18043.191	20000.553	24061.594	26072.027	28085.518	30101.65	32109.483	36092.521	37087.051	38082.546	39079.134	40076.744	41075.254	52086.306	52435.779	49952.335	48937.06	47921.482	45896.575	41854.237	40843.343	39833.777	38826.733	37822.712	36821.354	35821.477	34821.491	33820.057	32816.546	31811.108	30804.493	29797.907	28893.539
3.96	17038	17400.747	18316.321	20436.306	24600.104	26629.918	28655.703	30678.558	32688.231	36670.383	37665.133	38661.008	39658.05	40656.133	41655.106	52659.538	52880.969	49661.391	48569.845	47499.402	45403.755	41297.456	40279.065	39264.318	38253.909	37247.83	36245.179	35244.272	34243.178	33240.463	32235.598	31228.919	30221.362	29214.321	28310.204
4.14	17038	17578.564	18644.089	20917.404	25170.691	27217.784	29254.845	31283.521	33294.209	37275.063	38270.098	39266.415	40263.959	41262.549	42262.007	53250.326	53283.247	49310.154	48150.828	47031.758	44873.45	40710.015	39685.033	38665.877	37652.748	36645.108	35641.489	34639.698	33637.506	32633.455	31627.187	30619.261	29610.823	28603.472	27699.857
4.32	17038	17819.23	19032.308	21445.098	25773.587	27835.823	29883.08	31916.553	33927.358	37906.58	38901.976	39898.8	40896.892	41896.02	42895.983	53849.663	53610.307	48896.322	47678.506	46517.499	44305.08	40091.708	39061.12	38038.394	37023.238	36014.553	35010.283	34007.727	33004.418	31998.963	30991.244	29982.084	28972.852	27965.375	27062.574
4.5	17038	18133.24	19486.402	22020.18	26408.938	28484.198	30540.51	32577.634	34587.6	38564.954	39560.797	40558.196	41556.882	42556.577	43557.063	54440.012	53818.521	48418.289	47151.85	45955.92	43698.245	39442.397	38407.257	37381.859	36365.402	35356.197	34351.57	33348.332	32343.854	31336.913	30327.701	29317.341	28307.435	27300.064	26398.462
4.68	17038	18529.403	20011.156	22642.972	27076.804	29163.034	31227.206	33266.711	35274.837	39250.214	40246.599	41244.64	42243.962	43244.249	44245.273	54987.197	53853.337	47875.185	46570.314	45346.659	43052.728	38762.007	37723.431	36696.309	35679.302	34670.094	33665.369	32661.482	31655.75	30647.227	29636.493	28624.992	27614.572	26607.593	25707.665
4.86	17038	19014.453	20610.387	23313.328	27777.165	29872.422	31943.199	33983.692	35988.951	39962.392	40959.42	41958.17	42958.168	43959.066	44960.639	55424.55	53656.547	47266.882	45933.841	44689.703	42368.485	38050.536	37009.691	35981.832	34965.033	33956.317	32951.702	31947.142	30940.029	29929.824	28917.555	27905.006	26894.274	25888.039	24990.369
5.04	17038	19592.728	21286.498	24030.656	28509.931	30612.42	32688.474	34728.448	36729.807	40701.529	41699.308	42698.828	43699.535	44701.06	45703.188	55621.894	53190.853	46593.963	45242.851	43985.376	41645.645	37308.052	36266.151	35238.567	34222.726	33214.958	32210.591	31205.266	30196.611	29184.62	28170.827	27157.362	26146.574	25141.512	24246.817
5.22	17038	20265.944	22039.697	24793.735	29274.753	31382.866	33462.779	35500.626	37497.086	41467.492	42466.131	43466.475	44467.918	45470.078	46472.766	55327.145	52504.348	45857.917	44498.459	43234.543	40884.7	36534.889	35493.178	34466.881	33452.727	32446.299	31442.232	30435.978	29425.586	28411.714	27396.441	26382.239	25371.708	24368.341	23477.491
