t(s)	total_voltage(V)
140170	3.8477372
140260	3.8475278
140350	3.8473187
140440	3.8471099
140530	3.8469014
140620	3.8466931
140710	3.8464851
140800	3.8462773
140890	3.8460698
140980	3.8458625
141070	3.8456555
141160	3.8454488
141250	3.8452422
141340	3.8450359
141430	3.8448298
141520	3.844624
141610	3.8444184
141700	3.844213
141790	3.8440078
141880	3.8438028
141970	3.843598
142060	3.8433934
142150	3.843189
142240	3.8429848
142330	3.8427808
142420	3.842577
142510	3.8423734
142600	3.8421699
142690	3.8419666
142780	3.8417635
142870	3.8415606
142960	3.8413578
143050	3.8411551
143140	3.8409527
143230	3.8407503
143320	3.8405482
143410	3.8403461
143500	3.8401442
143590	3.8399425
143680	3.8397409
143770	3.8395394
143860	3.839338
143950	3.8391368
144040	3.8389357
144130	3.8387346
144220	3.8385338
144310	3.838333
144400	3.8381323
144490	3.8379317
144580	3.8377312
144670	3.8375309
144760	3.8373306
144850	3.8371304
144940	3.8369303
145030	3.8367303
145120	3.8365303
145210	3.8363305
145300	3.8361307
145390	3.8359309
145480	3.8357313
145570	3.8355317
145660	3.8353322
145750	3.8351327
145840	3.8349333
145930	3.8347339
146020	3.8345346
146110	3.8343354
146200	3.8341362
146290	3.833937
146380	3.8337378
146470	3.8335387
146560	3.8333397
146650	3.8331406
146740	3.8329416
146830	3.8327427
146920	3.8325437
147010	3.8323448
147100	3.8321458
147190	3.8319469
147280	3.831748
147370	3.8315491
147460	3.8313503
147550	3.8311514
147640	3.8309525
147730	3.8307537
147820	3.8305548
147910	3.8303559
148000	3.830157
148090	3.8299581
148180	3.8297592
148270	3.8295603
148360	3.8293613
148450	3.8291624
148540	3.8289634
148630	3.8287644
148720	3.8285654
148810	3.8283663
148900	3.8281672
148990	3.8279681
149080	3.8277689
149170	3.8275697
149260	3.8273705
149350	3.8271712
149440	3.8269719
149530	3.8267726
149620	3.8265731
149710	3.8263737
149800	3.8261742
149890	3.8259746
149980	3.825775
150070	3.8255753
150160	3.8253756
150250	3.8251758
150340	3.824976
150430	3.824776
150520	3.8245761
150610	3.824376
150700	3.8241759
150790	3.8239757
150880	3.8237754
150970	3.8235751
151060	3.8233747
151150	3.8231742
151240	3.8229736
151330	3.822773
151420	3.8225722
151510	3.8223714
151600	3.8221705
151690	3.8219695
151780	3.8217684
151870	3.8215672
151960	3.8213659
152050	3.8211646
152140	3.8209631
152230	3.8207616
152320	3.8205599
152410	3.8203581
152500	3.8201563
152590	3.8199543
152680	3.8197523
152770	3.8195501
152860	3.8193478
152950	3.8191454
153040	3.8189429
153130	3.8187403
153220	3.8185376
153310	3.8183348
153400	3.8181318
153490	3.8179288
153580	3.8177256
153670	3.8175223
153760	3.8173189
153850	3.8171154
153940	3.8169117
154030	3.8167079
154120	3.816504
154210	3.8163
154300	3.8160959
154390	3.8158916
154480	3.8156872
154570	3.8154826
154660	3.815278
154750	3.8150732
154840	3.8148683
154930	3.8146632
155020	3.814458
155110	3.8142527
155200	3.8140472
155290	3.8138416
155380	3.8136358
155470	3.81343
155560	3.8132239
155650	3.8130178
155740	3.8128115
155830	3.812605
155920	3.8123985
156010	3.8121917
156100	3.8119849
156190	3.8117778
156280	3.8115707
156370	3.8113634
156460	3.8111559
156550	3.8109483
156640	3.8107405
156730	3.8105326
156820	3.8103246
156910	3.8101164
157000	3.809908
157090	3.8096995
157180	3.8094908
157270	3.809282
157360	3.8090731
157450	3.8088639
157540	3.8086547
157630	3.8084453
157720	3.8082357
157810	3.8080259
157900	3.807816
157990	3.807606
158080	3.8073957
158170	3.8071854
158260	3.8069748
158350	3.8067641
158440	3.8065533
158530	3.8063423
158620	3.8061311
158710	3.8059198
158800	3.8057083
158890	3.8054966
158980	3.8052848
159070	3.8050728
159160	3.8048607
159250	3.8046484
159340	3.8044359
159430	3.8042233
159520	3.8040105
159610	3.8037975
159700	3.8035844
159790	3.8033711
159880	3.8031577
159970	3.8029441
160060	3.8027303
160150	3.8025163
160240	3.8023022
160330	3.802088
160420	3.8018735
160510	3.8016589
160600	3.8014442
160690	3.8012292
160780	3.8010141
160870	3.8007989
160960	3.8005834
161050	3.8003678
161140	3.8001521
161230	3.7999361
161320	3.79972
161410	3.7995038
161500	3.7992874
161590	3.7990708
161680	3.798854
161770	3.7986371
161860	3.79842
161950	3.7982027
162040	3.7979853
162130	3.7977677
162220	3.79755
162310	3.7973321
162400	3.797114
162490	3.7968958
162580	3.7966773
162670	3.7964588
162760	3.79624
162850	3.7960211
162940	3.7958021
163030	3.7955829
163120	3.7953635
163210	3.7951439
163300	3.7949242
163390	3.7947043
163480	3.7944843
163570	3.7942641
163660	3.7940437
163750	3.7938232
163840	3.7936025
163930	3.7933817
164020	3.7931607
164110	3.7929395
164200	3.7927182
164290	3.7924967
164380	3.7922751
164470	3.7920533
164560	3.7918313
164650	3.7916092
164740	3.7913869
164830	3.7911645
164920	3.7909419
165010	3.7907192
165100	3.7904963
165190	3.7902733
165280	3.7900501
165370	3.7898267
165460	3.7896032
165550	3.7893796
165640	3.7891557
165730	3.7889318
165820	3.7887077
165910	3.7884834
166000	3.788259
166090	3.7880344
166180	3.7878098
166270	3.7875849
166360	3.7873599
166450	3.7871348
166540	3.7869095
166630	3.786684
166720	3.7864585
166810	3.7862327
166900	3.7860069
166990	3.7857809
167080	3.7855547
167170	3.7853284
167260	3.785102
167350	3.7848754
167440	3.7846488
167530	3.7844219
167620	3.7841949
167710	3.7839678
167800	3.7837406
167890	3.7835132
167980	3.7832857
168070	3.783058
168160	3.7828303
168250	3.7826023
168340	3.7823743
168430	3.7821462
168520	3.7819179
168610	3.7816894
168700	3.7814609
168790	3.7812322
168880	3.7810034
168970	3.7807745
169060	3.7805455
169150	3.7803163
169240	3.780087
169330	3.7798576
169420	3.7796281
169510	3.7793984
169600	3.7791687
169690	3.7789388
169780	3.7787088
169870	3.7784787
169960	3.7782485
170050	3.7780182
170140	3.7777877
170230	3.7775572
170320	3.7773266
170410	3.7770958
170500	3.7768649
170590	3.776634
170680	3.7764029
170770	3.7761717
170860	3.7759404
170950	3.775709
171040	3.7754776
171130	3.775246
171220	3.7750143
171310	3.7747825
171400	3.7745507
171490	3.7743187
171580	3.7740866
171670	3.7738545
171760	3.7736223
171850	3.7733899
171940	3.7731575
172030	3.772925
172120	3.7726924
172210	3.7724598
172300	3.772227
172390	3.7719942
172480	3.7717613
172570	3.7715283
172660	3.7712952
172750	3.771062
172840	3.7708288
172930	3.7705955
173020	3.7703621
173110	3.7701287
173200	3.7698952
173290	3.7696616
173380	3.7694279
173470	3.7691942
173560	3.7689604
173650	3.7687266
173740	3.7684926
173830	3.7682587
173920	3.7680246
174010	3.7677905
174100	3.7675564
174190	3.7673222
174280	3.7670879
174370	3.7668536
174460	3.7666192
174550	3.7663848
174640	3.7661503
174730	3.7659158
174820	3.7656813
174910	3.7654466
175000	3.765212
175090	3.7649773
175180	3.7647425
175270	3.7645078
175360	3.764273
175450	3.7640381
175540	3.7638032
175630	3.7635683
175720	3.7633333
175810	3.7630983
175900	3.7628633
175990	3.7626283
176080	3.7623932
176170	3.7621581
176260	3.761923
176350	3.7616878
176440	3.7614526
176530	3.7612174
176620	3.7609822
176710	3.760747
176800	3.7605118
176890	3.7602765
176980	3.7600412
177070	3.7598059
177160	3.7595706
177250	3.7593353
177340	3.7591
177430	3.7588647
177520	3.7586294
177610	3.7583941
177700	3.7581587
177790	3.7579234
177880	3.7576881
177970	3.7574528
178060	3.7572174
178150	3.7569821
178240	3.7567468
178330	3.7565115
178420	3.7562762
178510	3.756041
178600	3.7558057
178690	3.7555704
178780	3.7553352
178870	3.7551
178960	3.7548648
179050	3.7546296
179140	3.7543944
179230	3.7541593
179320	3.7539242
179410	3.7536891
179500	3.7534541
179590	3.753219
179680	3.752984
179770	3.7527491
179860	3.7525141
179950	3.7522792
180040	3.7520444
180130	3.7518095
180220	3.7515747
180310	3.75134
180400	3.7511053
180490	3.7508706
180580	3.750636
180670	3.7504014
180760	3.7501669
180850	3.7499324
180940	3.749698
181030	3.7494636
181120	3.7492293
181210	3.748995
181300	3.7487608
181390	3.7485266
181480	3.7482925
181570	3.7480585
181660	3.7478245
181750	3.7475906
181840	3.7473568
181930	3.747123
182020	3.7468892
182110	3.7466556
182200	3.746422
182290	3.7461885
182380	3.7459551
182470	3.7457217
182560	3.7454884
182650	3.7452552
182740	3.7450221
182830	3.744789
182920	3.744556
183010	3.7443231
183100	3.7440903
183190	3.7438576
183280	3.7436249
183370	3.7433924
183460	3.7431599
183550	3.7429275
183640	3.7426952
183730	3.742463
183820	3.7422309
183910	3.7419989
184000	3.741767
184090	3.7415352
184180	3.7413035
184270	3.7410719
184360	3.7408404
184450	3.7406089
184540	3.7403776
184630	3.7401464
184720	3.7399153
184810	3.7396843
184900	3.7394534
184990	3.7392227
185080	3.738992
185170	3.7387615
185260	3.738531
185350	3.7383007
185440	3.7380705
185530	3.7378404
185620	3.7376104
185710	3.7373806
185800	3.7371508
185890	3.7369212
185980	3.7366917
186070	3.7364624
186160	3.7362331
186250	3.736004
186340	3.735775
186430	3.7355462
186520	3.7353174
186610	3.7350888
186700	3.7348604
186790	3.734632
186880	3.7344038
186970	3.7341758
187060	3.7339478
187150	3.73372
187240	3.7334924
187330	3.7332648
187420	3.7330375
187510	3.7328102
187600	3.7325831
187690	3.7323562
187780	3.7321294
187870	3.7319027
187960	3.7316762
188050	3.7314498
188140	3.7312236
188230	3.7309975
188320	3.7307716
188410	3.7305458
188500	3.7303202
188590	3.7300947
188680	3.7298694
188770	3.7296443
188860	3.7294193
188950	3.7291944
189040	3.7289697
189130	3.7287452
189220	3.7285208
189310	3.7282966
189400	3.7280725
189490	3.7278486
189580	3.7276249
189670	3.7274013
189760	3.7271779
189850	3.7269547
189940	3.7267316
190030	3.7265087
190120	3.726286
190210	3.7260634
190300	3.725841
190390	3.7256188
190480	3.7253967
190570	3.7251748
190660	3.7249531
190750	3.7247315
190840	3.7245101
190930	3.7242889
191020	3.7240679
191110	3.7238471
191200	3.7236264
191290	3.7234059
191380	3.7231855
191470	3.7229654
191560	3.7227454
191650	3.7225256
191740	3.722306
191830	3.7220866
191920	3.7218673
192010	3.7216483
192100	3.7214294
192190	3.7212107
192280	3.7209922
192370	3.7207738
192460	3.7205557
192550	3.7203377
192640	3.7201199
192730	3.7199023
192820	3.7196849
192910	3.7194677
193000	3.7192507
193090	3.7190338
193180	3.7188171
193270	3.7186007
193360	3.7183844
193450	3.7181683
193540	3.7179524
193630	3.7177367
193720	3.7175211
193810	3.7173058
193900	3.7170907
193990	3.7168757
194080	3.716661
194170	3.7164464
194260	3.716232
194350	3.7160178
194440	3.7158039
194530	3.7155901
194620	3.7153765
194710	3.7151631
194800	3.7149499
194890	3.7147369
194980	3.7145241
195070	3.7143114
195160	3.714099
195250	3.7138868
195340	3.7136748
195430	3.7134629
195520	3.7132513
195610	3.7130399
195700	3.7128286
195790	3.7126176
195880	3.7124067
195970	3.7121961
196060	3.7119857
196150	3.7117754
196240	3.7115653
196330	3.7113555
196420	3.7111459
196510	3.7109364
196600	3.7107271
196690	3.7105181
196780	3.7103092
196870	3.7101006
196960	3.7098921
197050	3.7096839
197140	3.7094758
197230	3.7092679
197320	3.7090603
197410	3.7088528
197500	3.7086456
197590	3.7084385
197680	3.7082316
197770	3.708025
197860	3.7078185
197950	3.7076123
198040	3.7074062
198130	3.7072003
198220	3.7069947
198310	3.7067892
198400	3.706584
198490	3.7063789
198580	3.706174
198670	3.7059694
198760	3.7057649
198850	3.7055606
198940	3.7053566
199030	3.7051527
199120	3.704949
199210	3.7047456
199300	3.7045423
199390	3.7043392
199480	3.7041363
199570	3.7039337
199660	3.7037312
199750	3.7035289
199840	3.7033268
199930	3.7031249
200020	3.7029232
200110	3.7027217
200200	3.7025204
200290	3.7023193
200380	3.7021184
200470	3.7019177
200560	3.7017172
200650	3.7015169
200740	3.7013167
200830	3.7011168
200920	3.7009171
201010	3.7007175
201100	3.7005182
201190	3.700319
201280	3.7001201
201370	3.6999213
201460	3.6997227
201550	3.6995243
201640	3.6993261
201730	3.6991281
201820	3.6989303
201910	3.6987327
202000	3.6985353
202090	3.698338
202180	3.698141
202270	3.6979441
202360	3.6977474
202450	3.6975509
202540	3.6973546
202630	3.6971585
202720	3.6969626
202810	3.6967669
202900	3.6965713
202990	3.6963759
203080	3.6961807
203170	3.6959857
203260	3.6957909
203350	3.6955963
203440	3.6954018
203530	3.6952076
203620	3.6950135
203710	3.6948196
203800	3.6946258
203890	3.6944323
203980	3.6942389
204070	3.6940457
204160	3.6938527
204250	3.6936599
204340	3.6934673
204430	3.6932748
204520	3.6930825
204610	3.6928903
204700	3.6926984
204790	3.6925066
204880	3.692315
204970	3.6921236
205060	3.6919323
205150	3.6917412
205240	3.6915503
205330	3.6913596
205420	3.691169
205510	3.6909786
205600	3.6907883
205690	3.6905983
205780	3.6904083
205870	3.6902186
205960	3.690029
206050	3.6898396
206140	3.6896504
206230	3.6894613
206320	3.6892724
206410	3.6890836
206500	3.688895
206590	3.6887066
206680	3.6885183
206770	3.6883302
206860	3.6881422
206950	3.6879544
207040	3.6877668
207130	3.6875793
207220	3.687392
207310	3.6872048
207400	3.6870178
207490	3.6868309
207580	3.6866442
207670	3.6864576
207760	3.6862712
207850	3.6860849
207940	3.6858988
208030	3.6857128
208120	3.685527
208210	3.6853413
208300	3.6851557
208390	3.6849703
208480	3.6847851
208570	3.6846
208660	3.684415
208750	3.6842302
208840	3.6840455
208930	3.6838609
209020	3.6836765
209110	3.6834923
209200	3.6833081
209290	3.6831241
209380	3.6829402
209470	3.6827565
209560	3.6825729
209650	3.6823894
209740	3.6822061
209830	3.6820229
209920	3.6818398
210010	3.6816569
210100	3.681474
210190	3.6812913
210280	3.6811087
210370	3.6809263
210460	3.680744
210550	3.6805617
210640	3.6803797
210730	3.6801977
210820	3.6800158
210910	3.6798341
211000	3.6796525
211090	3.679471
211180	3.6792896
211270	3.6791083
211360	3.6789272
211450	3.6787461
211540	3.6785652
211630	3.6783844
211720	3.6782037
211810	3.6780231
211900	3.6778426
211990	3.6776622
212080	3.6774819
212170	3.6773017
212260	3.6771216
212350	3.6769416
212440	3.6767617
212530	3.6765819
212620	3.6764023
212710	3.6762227
212800	3.6760432
212890	3.6758638
212980	3.6756845
213070	3.6755052
213160	3.6753261
213250	3.6751471
213340	3.6749681
213430	3.6747893
213520	3.6746105
213610	3.6744318
213700	3.6742532
213790	3.6740747
213880	3.6738963
213970	3.6737179
214060	3.6735397
214150	3.6733615
214240	3.6731834
214330	3.6730053
214420	3.6728274
214510	3.6726495
214600	3.6724717
214690	3.6722939
214780	3.6721163
214870	3.6719387
214960	3.6717611
215050	3.6715837
215140	3.6714063
215230	3.6712289
215320	3.6710517
215410	3.6708745
215500	3.6706973
215590	3.6705202
215680	3.6703432
215770	3.6701663
215860	3.6699893
215950	3.6698125
216040	3.6696357
216130	3.6694589
216220	3.6692822
216310	3.6691056
216400	3.668929
216490	3.6687524
216580	3.6685759
216670	3.6683995
216760	3.6682231
216850	3.6680467
216940	3.6678704
217030	3.6676941
217120	3.6675179
217210	3.6673416
217300	3.6671655
217390	3.6669893
217480	3.6668132
217570	3.6666372
217660	3.6664611
217750	3.6662851
217840	3.6661092
217930	3.6659332
218020	3.6657573
218110	3.6655814
218200	3.6654055
218290	3.6652297
218380	3.6650538
218470	3.664878
218560	3.6647022
218650	3.6645265
218740	3.6643507
218830	3.664175
218920	3.6639993
219010	3.6638235
219100	3.6636478
219190	3.6634722
219280	3.6632965
219370	3.6631208
219460	3.6629451
219550	3.6627695
219640	3.6625938
219730	3.6624182
219820	3.6622425
219910	3.6620668
220000	3.6618912
220090	3.6617155
220180	3.6615399
220270	3.6613642
220360	3.6611885
220450	3.6610128
220540	3.6608371
220630	3.6606614
220720	3.6604857
220810	3.66031
220900	3.6601342
220990	3.6599584
221080	3.6597827
221170	3.6596069
221260	3.659431
221350	3.6592552
221440	3.6590793
221530	3.6589034
221620	3.6587275
221710	3.6585516
221800	3.6583756
221890	3.6581996
221980	3.6580236
222070	3.6578475
222160	3.6576714
222250	3.6574952
222340	3.6573191
222430	3.6571429
222520	3.6569666
222610	3.6567903
222700	3.656614
222790	3.6564376
222880	3.6562612
222970	3.6560847
223060	3.6559082
223150	3.6557316
223240	3.655555
223330	3.6553783
223420	3.6552016
223510	3.6550248
223600	3.654848
223690	3.6546711
223780	3.6544941
223870	3.6543171
223960	3.6541401
224050	3.6539629
224140	3.6537857
224230	3.6536085
224320	3.6534311
224410	3.6532537
224500	3.6530763
224590	3.6528987
224680	3.6527211
224770	3.6525434
224860	3.6523656
224950	3.6521878
225040	3.6520099
225130	3.6518319
225220	3.6516538
225310	3.6514756
225400	3.6512974
225490	3.651119
225580	3.6509406
225670	3.6507621
225760	3.6505835
225850	3.6504048
225940	3.650226
226030	3.6500472
226120	3.6498682
226210	3.6496891
226300	3.64951
226390	3.6493307
226480	3.6491513
226570	3.6489719
226660	3.6487923
226750	3.6486126
226840	3.6484328
226930	3.6482529
227020	3.6480729
227110	3.6478928
227200	3.6477126
227290	3.6475323
227380	3.6473518
227470	3.6471713
227560	3.6469906
227650	3.6468098
227740	3.6466288
227830	3.6464478
227920	3.6462666
228010	3.6460853
228100	3.6459039
228190	3.6457223
228280	3.6455407
228370	3.6453589
228460	3.6451769
228550	3.6449948
228640	3.6448126
228730	3.6446303
228820	3.6444478
228910	3.6442652
229000	3.6440824
229090	3.6438995
229180	3.6437165
229270	3.6435333
229360	3.6433499
229450	3.6431664
229540	3.6429828
229630	3.642799
229720	3.6426151
229810	3.642431
229900	3.6422468
229990	3.6420624
230080	3.6418778
230170	3.6416931
230260	3.6415082
230350	3.6413232
230440	3.641138
230530	3.6409526
230620	3.6407671
230710	3.6405814
230800	3.6403955
230890	3.6402095
230980	3.6400233
231070	3.6398369
231160	3.6396504
231250	3.6394637
231340	3.6392768
231430	3.6390897
231520	3.6389024
231610	3.638715
231700	3.6385274
231790	3.6383396
231880	3.6381516
231970	3.6379634
232060	3.6377751
232150	3.6375865
232240	3.6373978
232330	3.6372089
232420	3.6370197
232510	3.6368304
232600	3.6366409
232690	3.6364512
232780	3.6362613
232870	3.6360712
232960	3.6358809
233050	3.6356904
233140	3.6354997
233230	3.6353088
233320	3.6351177
233410	3.6349263
233500	3.6347348
233590	3.6345431
233680	3.6343511
233770	3.634159
233860	3.6339666
233950	3.633774
234040	3.6335812
234130	3.6333881
234220	3.6331949
234310	3.6330014
234400	3.6328078
234490	3.6326138
234580	3.6324197
234670	3.6322254
234760	3.6320308
234850	3.631836
234940	3.6316409
235030	3.6314457
235120	3.6312502
235210	3.6310545
235300	3.6308585
235390	3.6306623
235480	3.6304659
235570	3.6302692
235660	3.6300723
235750	3.6298752
235840	3.6296778
235930	3.6294801
236020	3.6292823
236110	3.6290842
236200	3.6288858
236290	3.6286872
236380	3.6284884
236470	3.6282893
236560	3.6280899
236650	3.6278903
236740	3.6276905
236830	3.6274904
236920	3.62729
237010	3.6270894
237100	3.6268886
237190	3.6266874
237280	3.6264861
237370	3.6262844
237460	3.6260825
237550	3.6258804
237640	3.625678
237730	3.6254753
237820	3.6252723
237910	3.6250691
238000	3.6248656
238090	3.6246619
238180	3.6244579
238270	3.6242536
238360	3.624049
238450	3.6238442
238540	3.6236391
238630	3.6234338
238720	3.6232281
238810	3.6230222
238900	3.622816
238990	3.6226096
239080	3.6224028
239170	3.6221958
239260	3.6219885
239350	3.6217809
239440	3.6215731
239530	3.6213649
239620	3.6211565
239710	3.6209478
239800	3.6207388
239890	3.6205296
239980	3.62032
240070	3.6201102
240160	3.6199
240250	3.6196896
240340	3.6194789
240430	3.6192679
240520	3.6190566
240610	3.6188451
240700	3.6186332
240790	3.618421
240880	3.6182086
240970	3.6179958
241060	3.6177828
241150	3.6175695
241240	3.6173559
241330	3.6171419
241420	3.6169277
241510	3.6167132
241600	3.6164984
241690	3.6162833
241780	3.6160679
241870	3.6158522
241960	3.6156362
242050	3.6154199
242140	3.6152033
242230	3.6149864
242320	3.6147692
242410	3.6145517
242500	3.6143339
242590	3.6141158
242680	3.6138973
242770	3.6136786
242860	3.6134596
242950	3.6132403
243040	3.6130207
243130	3.6128007
243220	3.6125805
243310	3.61236
243400	3.6121391
243490	3.611918
243580	3.6116965
243670	3.6114747
243760	3.6112527
243850	3.6110303
243940	3.6108076
244030	3.6105846
244120	3.6103613
244210	3.6101377
244300	3.6099138
244390	3.6096896
244480	3.6094651
244570	3.6092403
244660	3.6090151
244750	3.6087897
244840	3.6085639
244930	3.6083379
245020	3.6081115
245110	3.6078848
245200	3.6076578
245290	3.6074305
245380	3.607203
245470	3.606975
245560	3.6067468
245650	3.6065183
245740	3.6062895
245830	3.6060604
245920	3.6058309
246010	3.6056012
246100	3.6053711
246190	3.6051408
246280	3.6049101
246370	3.6046791
246460	3.6044479
246550	3.6042163
246640	3.6039844
246730	3.6037522
246820	3.6035197
246910	3.603287
247000	3.6030539
247090	3.6028205
247180	3.6025868
247270	3.6023528
247360	3.6021185
247450	3.6018839
247540	3.601649
247630	3.6014138
247720	3.6011783
247810	3.6009425
247900	3.6007064
247990	3.60047
248080	3.6002333
248170	3.5999963
248260	3.5997591
248350	3.5995215
248440	3.5992836
248530	3.5990455
248620	3.598807
248710	3.5985683
248800	3.5983292
248890	3.5980899
248980	3.5978503
249070	3.5976104
249160	3.5973702
249250	3.5971298
249340	3.596889
249430	3.596648
249520	3.5964066
249610	3.596165
249700	3.5959231
249790	3.595681
249880	3.5954385
249970	3.5951958
250060	3.5949528
250150	3.5947095
250240	3.594466
250330	3.5942221
250420	3.593978
250510	3.5937337
250600	3.593489
250690	3.5932441
250780	3.5929989
250870	3.5927535
250960	3.5925077
251050	3.5922618
251140	3.5920155
251230	3.591769
251320	3.5915223
251410	3.5912752
251500	3.591028
251590	3.5907804
251680	3.5905326
251770	3.5902846
251860	3.5900363
251950	3.5897877
252040	3.589539
252130	3.5892899
252220	3.5890406
252310	3.5887911
252400	3.5885413
252490	3.5882913
252580	3.588041
252670	3.5877905
252760	3.5875398
252850	3.5872888
252940	3.5870376
253030	3.5867862
253120	3.5865346
253210	3.5862827
253300	3.5860306
253390	3.5857782
253480	3.5855257
253570	3.5852729
253660	3.5850199
253750	3.5847667
253840	3.5845133
253930	3.5842596
254020	3.5840058
254110	3.5837517
254200	3.5834974
254290	3.583243
254380	3.5829883
254470	3.5827334
254560	3.5824783
254650	3.582223
254740	3.5819676
254830	3.5817119
254920	3.5814561
255010	3.5812
255100	3.5809438
255190	3.5806874
255280	3.5804308
255370	3.580174
255460	3.579917
255550	3.5796599
255640	3.5794026
255730	3.5791451
255820	3.5788875
255910	3.5786296
256000	3.5783717
256090	3.5781135
256180	3.5778552
256270	3.5775967
256360	3.5773381
256450	3.5770793
256540	3.5768204
256630	3.5765613
256720	3.5763021
256810	3.5760428
256900	3.5757833
256990	3.5755236
257080	3.5752638
257170	3.5750039
257260	3.5747439
257350	3.5744837
257440	3.5742234
257530	3.573963
257620	3.5737024
257710	3.5734417
257800	3.573181
257890	3.5729201
257980	3.572659
258070	3.5723979
258160	3.5721367
258250	3.5718754
258340	3.5716139
258430	3.5713524
258520	3.5710908
258610	3.570829
258700	3.5705672
258790	3.5703053
258880	3.5700433
258970	3.5697813
259060	3.5695191
259150	3.5692569
259240	3.5689946
259330	3.5687322
259420	3.5684697
259510	3.5682072
259600	3.5679446
259690	3.567682
259780	3.5674193
259870	3.5671565
259960	3.5668937
260050	3.5666308
260140	3.5663679
260230	3.566105
260320	3.565842
260410	3.5655789
260500	3.5653158
260590	3.5650527
260680	3.5647896
260770	3.5645264
260860	3.5642632
260950	3.564
261040	3.5637367
261130	3.5634734
261220	3.5632102
261310	3.5629469
261400	3.5626836
261490	3.5624203
261580	3.5621569
261670	3.5618936
261760	3.5616303
261850	3.561367
261940	3.5611037
262030	3.5608404
262120	3.5605771
262210	3.5603138
262300	3.5600506
262390	3.5597874
262480	3.5595242
262570	3.559261
262660	3.5589978
262750	3.5587347
262840	3.5584716
262930	3.5582086
263020	3.5579456
263110	3.5576826
263200	3.5574197
263290	3.5571568
263380	3.556894
263470	3.5566313
263560	3.5563685
263650	3.5561059
263740	3.5558433
263830	3.5555808
263920	3.5553183
264010	3.555056
264100	3.5547936
264190	3.5545314
264280	3.5542693
264370	3.5540072
264460	3.5537452
264550	3.5534833
264640	3.5532215
264730	3.5529597
264820	3.5526981
264910	3.5524366
265000	3.5521752
265090	3.5519138
265180	3.5516526
265270	3.5513915
265360	3.5511305
265450	3.5508696
265540	3.5506088
265630	3.5503481
265720	3.5500876
265810	3.5498272
265900	3.5495669
265990	3.5493067
266080	3.5490467
266170	3.5487868
266260	3.548527
266350	3.5482674
266440	3.5480079
266530	3.5477486
266620	3.5474894
266710	3.5472304
266800	3.5469715
266890	3.5467127
266980	3.5464541
267070	3.5461957
267160	3.5459374
267250	3.5456793
267340	3.5454214
267430	3.5451636
267520	3.544906
267610	3.5446486
267700	3.5443913
267790	3.5441342
267880	3.5438773
267970	3.5436206
268060	3.5433641
268150	3.5431077
268240	3.5428516
268330	3.5425956
268420	3.5423398
268510	3.5420842
268600	3.5418288
268690	3.5415736
268780	3.5413186
268870	3.5410639
268960	3.5408093
269050	3.5405549
269140	3.5403007
269230	3.5400468
269320	3.539793
269410	3.5395395
269500	3.5392862
269590	3.5390331
269680	3.5387802
269770	3.5385276
269860	3.5382751
269950	3.5380229
270040	3.537771
270130	3.5375192
270220	3.5372677
270310	3.5370165
270400	3.5367654
270490	3.5365146
270580	3.5362641
270670	3.5360137
270760	3.5357637
270850	3.5355138
270940	3.5352642
271030	3.5350149
271120	3.5347658
271210	3.534517
271300	3.5342684
271390	3.5340201
271480	3.533772
271570	3.5335242
271660	3.5332766
271750	3.5330293
271840	3.5327823
271930	3.5325355
272020	3.532289
272110	3.5320427
272200	3.5317968
272290	3.5315511
272380	3.5313056
272470	3.5310605
272560	3.5308156
272650	3.530571
272740	3.5303266
272830	3.5300825
272920	3.5298388
273010	3.5295952
273100	3.529352
273190	3.5291091
273280	3.5288664
273370	3.528624
273460	3.5283819
273550	3.5281401
273640	3.5278986
273730	3.5276574
273820	3.5274164
273910	3.5271758
274000	3.5269354
274090	3.5266953
274180	3.5264555
274270	3.526216
274360	3.5259768
274450	3.5257379
274540	3.5254993
274630	3.525261
274720	3.525023
274810	3.5247853
274900	3.5245479
274990	3.5243108
275080	3.524074
275170	3.5238375
275260	3.5236013
275350	3.5233654
275440	3.5231297
275530	3.5228944
275620	3.5226595
275710	3.5224248
275800	3.5221904
275890	3.5219563
275980	3.5217225
276070	3.5214891
276160	3.5212559
276250	3.521023
276340	3.5207905
276430	3.5205583
276520	3.5203263
276610	3.5200947
276700	3.5198634
276790	3.5196324
276880	3.5194017
276970	3.5191713
277060	3.5189412
277150	3.5187115
277240	3.518482
277330	3.5182529
277420	3.518024
277510	3.5177955
277600	3.5175673
277690	3.5173394
277780	3.5171118
277870	3.5168845
277960	3.5166575
278050	3.5164309
278140	3.5162045
278230	3.5159785
278320	3.5157527
278410	3.5155273
278500	3.5153022
278590	3.5150774
278680	3.5148529
278770	3.5146287
278860	3.5144048
278950	3.5141813
279040	3.513958
279130	3.5137351
279220	3.5135124
279310	3.5132901
279400	3.513068
279490	3.5128463
279580	3.5126249
279670	3.5124038
279760	3.512183
279850	3.5119625
279940	3.5117423
280030	3.5115224
280120	3.5113028
280210	3.5110835
280300	3.5108645
280390	3.5106458
280480	3.5104274
280570	3.5102093
280660	3.5099915
280750	3.509774
280840	3.5095568
280930	3.5093399
281020	3.5091233
281110	3.5089069
281200	3.5086909
281290	3.5084752
281380	3.5082598
281470	3.5080446
281560	3.5078298
281650	3.5076152
