t(s)	total_voltage(V)
31110	3.4050499
31120	3.4046012
31130	3.4041494
31140	3.4036944
31150	3.4032363
31160	3.4027751
31170	3.4023107
31180	3.4018431
31190	3.4013723
31200	3.4008982
31210	3.4004207
31220	3.39994
31230	3.399456
31240	3.3989687
31250	3.3984779
31260	3.3979837
31270	3.3974861
31280	3.396985
31290	3.3964805
31300	3.3959725
31310	3.395461
31320	3.3949459
31330	3.3944272
31340	3.3939049
31350	3.3933791
31360	3.3928496
31370	3.3923165
31380	3.3917797
31390	3.3912392
31400	3.3906949
31410	3.390147
31420	3.3895953
31430	3.3890398
31440	3.3884805
31450	3.3879175
31460	3.3873506
31470	3.3867799
31480	3.3862052
31490	3.3856267
31500	3.3850443
31510	3.384458
31520	3.3838678
31530	3.3832737
31540	3.3826756
31550	3.3820735
31560	3.3814674
31570	3.3808574
31580	3.3802434
31590	3.3796253
31600	3.3790032
31610	3.3783771
31620	3.3777469
31630	3.3771127
31640	3.3764744
31650	3.3758321
31660	3.3751857
31670	3.3745351
31680	3.3738805
31690	3.3732219
31700	3.3725591
31710	3.3718922
31720	3.3712212
31730	3.3705461
31740	3.3698669
31750	3.3691836
31760	3.3684962
31770	3.3678047
31780	3.3671091
31790	3.3664094
31800	3.3657056
31810	3.3649977
31820	3.3642858
31830	3.3635697
31840	3.3628496
31850	3.3621254
31860	3.3613972
31870	3.3606649
31880	3.3599285
31890	3.3591882
31900	3.3584438
31910	3.3576955
31920	3.3569431
31930	3.3561868
31940	3.3554265
31950	3.3546623
31960	3.3538942
31970	3.3531221
31980	3.3523462
31990	3.3515664
32000	3.3507828
32010	3.3499953
32020	3.3492041
32030	3.348409
32040	3.3476103
32050	3.3468078
32060	3.3460015
32070	3.3451917
32080	3.3443782
32090	3.3435611
32100	3.3427403
32110	3.341916
32120	3.3410883
32130	3.340257
32140	3.3394222
32150	3.338584
32160	3.3377425
32170	3.3368976
32180	3.3360494
32190	3.3351978
32200	3.3343431
32210	3.3334851
32220	3.332624
32230	3.3317598
32240	3.3308924
32250	3.330022
32260	3.3291487
32270	3.3282723
32280	3.3273931
32290	3.326511
32300	3.325626
32310	3.3247383
32320	3.3238478
32330	3.3229547
32340	3.3220589
32350	3.3211605
32360	3.3202596
32370	3.3193561
32380	3.3184502
32390	3.3175419
32400	3.3166313
32410	3.3157184
32420	3.3148032
32430	3.3138858
32440	3.3129663
32450	3.3120446
32460	3.3111209
32470	3.3101953
32480	3.3092676
32490	3.3083381
32500	3.3074068
32510	3.3064736
32520	3.3055387
32530	3.3046022
32540	3.303664
32550	3.3027242
32560	3.3017829
32570	3.3008401
32580	3.2998959
32590	3.2989504
32600	3.2980035
32610	3.2970554
32620	3.296106
32630	3.2951555
32640	3.2942038
32650	3.2932511
32660	3.2922975
32670	3.2913428
32680	3.2903872
32690	3.2894308
32700	3.2884736
32710	3.2875156
32720	3.2865569
32730	3.2855975
32740	3.2846375
32750	3.2836769
32760	3.2827159
32770	3.2817543
32780	3.2807923
32790	3.2798299
32800	3.2788672
32810	3.2779041
32820	3.2769408
32830	3.2759773
32840	3.2750136
32850	3.2740498
32860	3.2730859
32870	3.2721219
32880	3.2711579
32890	3.2701939
32900	3.26923
32910	3.2682661
32920	3.2673024
32930	3.2663388
32940	3.2653754
32950	3.2644122
32960	3.2634493
32970	3.2624867
32980	3.2615243
32990	3.2605623
33000	3.2596007
33010	3.2586394
33020	3.2576786
33030	3.2567181
33040	3.2557582
33050	3.2547987
33060	3.2538397
33070	3.2528812
33080	3.2519233
33090	3.2509659
33100	3.2500091
33110	3.2490528
33120	3.2480972
33130	3.2471422
33140	3.2461877
33150	3.2452339
33160	3.2442808
33170	3.2433282
33180	3.2423764
33190	3.2414252
33200	3.2404746
33210	3.2395247
33220	3.2385755
33230	3.2376269
33240	3.236679
33250	3.2357318
33260	3.2347852
33270	3.2338393
33280	3.232894
33290	3.2319494
33300	3.2310054
33310	3.230062
33320	3.2291193
33330	3.2281771
33340	3.2272356
33350	3.2262946
33360	3.2253542
33370	3.2244144
33380	3.2234751
33390	3.2225363
33400	3.221598
33410	3.2206602
33420	3.2197228
33430	3.2187859
33440	3.2178494
33450	3.2169133
33460	3.2159776
33470	3.2150422
33480	3.2141071
33490	3.2131722
33500	3.2122377
33510	3.2113033
33520	3.2103692
33530	3.2094352
33540	3.2085013
33550	3.2075676
33560	3.2066338
33570	3.2057001
33580	3.2047664
33590	3.2038326
33600	3.2028988
33610	3.2019648
33620	3.2010306
33630	3.2000962
33640	3.1991615
33650	3.1982266
33660	3.1972913
33670	3.1963556
33680	3.1954194
33690	3.1944828
33700	3.1935457
33710	3.1926079
33720	3.1916695
33730	3.1907305
33740	3.1897907
33750	3.1888501
33760	3.1879087
33770	3.1869664
33780	3.1860232
33790	3.1850789
33800	3.1841336
33810	3.1831872
33820	3.1822396
33830	3.1812908
33840	3.1803407
33850	3.1793893
33860	3.1784364
33870	3.1774821
33880	3.1765263
33890	3.1755689
33900	3.1746098
33910	3.173649
33920	3.1726864
33930	3.171722
33940	3.1707557
33950	3.1697874
33960	3.1688171
33970	3.1678447
33980	3.1668701
33990	3.1658932
34000	3.1649141
34010	3.1639326
34020	3.1629486
34030	3.161962
34040	3.160973
34050	3.1599812
34060	3.1589867
34070	3.1579894
34080	3.1569892
34090	3.155986
34100	3.1549799
34110	3.1539706
34120	3.1529581
34130	3.1519424
34140	3.1509233
34150	3.1499009
34160	3.1488749
34170	3.1478454
34180	3.1468122
34190	3.1457753
34200	3.1447346
34210	3.14369
34220	3.1426414
34230	3.1415887
34240	3.140532
34250	3.139471
34260	3.1384058
34270	3.1373361
34280	3.1362619
34290	3.1351832
34300	3.1340999
34310	3.1330119
34320	3.131919
34330	3.1308212
34340	3.1297185
34350	3.1286107
34360	3.1274977
34370	3.1263795
34380	3.1252559
34390	3.1241269
34400	3.1229923
34410	3.1218522
34420	3.1207063
34430	3.1195546
34440	3.1183971
34450	3.1172335
34460	3.1160639
34470	3.1148881
34480	3.113706
34490	3.1125175
34500	3.1113226
34510	3.1101211
34520	3.1089129
34530	3.107698
34540	3.1064762
34550	3.1052475
34560	3.1040117
34570	3.1027687
34580	3.1015185
34590	3.1002609
34600	3.0989958
34610	3.0977232
34620	3.0964429
34630	3.0951547
34640	3.0938587
34650	3.0925547
34660	3.0912427
34670	3.0899223
34680	3.0885936
34690	3.0872565
34700	3.085911
34710	3.0845567
34720	3.0831937
34730	3.0818217
34740	3.0804408
34750	3.0790509
34760	3.0776517
34770	3.0762431
34780	3.074825
34790	3.0733975
34800	3.0719603
34810	3.0705133
34820	3.0690562
34830	3.0675892
34840	3.066112
34850	3.0646246
34860	3.0631268
34870	3.0616183
34880	3.0600992
34890	3.0585693
34900	3.0570286
34910	3.0554769
34920	3.0539138
34930	3.0523395
34940	3.0507539
34950	3.0491567
34960	3.0475479
34970	3.045927
34980	3.0442943
34990	3.0426495
35000	3.0409926
35010	3.0393233
35020	3.0376413
35030	3.0359468
35040	3.0342395
35050	3.0325194
35060	3.0307862
35070	3.0290396
35080	3.0272798
35090	3.0255065
35100	3.0237196
35110	3.0219189
35120	3.0201041
35130	3.0182753
35140	3.0164323
35150	3.014575
35160	3.0127031
35170	3.0108164
35180	3.0089148
35190	3.0069983
35200	3.0050667
35210	3.0031198
35220	3.0011571
35230	2.9991788
35240	2.9971849
35250	2.995175
35260	2.993149
35270	2.9911063
35280	2.9890473
35290	2.9869718
35300	2.9848795
35310	2.9827701
35320	2.9806433
35330	2.9784992
35340	2.9763378
35350	2.9741587
35360	2.9719617
35370	2.9697463
35380	2.9675128
35390	2.9652609
35400	2.9629906
35410	2.9607013
35420	2.9583928
35430	2.9560651
35440	2.9537182
35450	2.9513518
35460	2.9489656
35470	2.9465591
35480	2.9441324
35490	2.9416856
35500	2.9392182
35510	2.9367301
35520	2.9342207
35530	2.93169
35540	2.9291381
35550	2.9265647
35560	2.9239695
35570	2.9213519
35580	2.918712
35590	2.9160497
35600	2.9133649
35610	2.9106571
35620	2.9079258
35630	2.9051712
35640	2.9023931
35650	2.8995913
35660	2.8967653
35670	2.8939147
35680	2.8910395
35690	2.8881397
35700	2.8852151
35710	2.8822651
35720	2.8792891
35730	2.8762874
35740	2.8732599
35750	2.8702062
35760	2.867126
35770	2.8640186
35780	2.860884
35790	2.8577224
35800	2.8545334
35810	2.8513165
35820	2.8480711
35830	2.844797
35840	2.8414947
35850	2.8381636
35860	2.8348034
35870	2.8314132
35880	2.8279929
35890	2.8245428
35900	2.8210627
35910	2.817552
35920	2.81401
35930	2.8104361
35940	2.806831
35950	2.8031945
35960	2.799526
35970	2.7958246
35980	2.7920898
35990	2.7883222
36000	2.7845215
36010	2.7806873
36020	2.7768189
36030	2.7729152
36040	2.7689771
36050	2.7650043
36060	2.7609963
36070	2.7569527
36080	2.7528719
36090	2.7487549
36100	2.7446016
36110	2.7404114
36120	2.7361838
36130	2.7319173
36140	2.7276128
36150	2.7232701
36160	2.7188888
36170	2.7144682
36180	2.7100071
36190	2.7055058
36200	2.7009646
36210	2.6963828
36220	2.6917598
36230	2.6870946
36240	2.682387
36250	2.6776375
36260	2.6728454
36270	2.6680103
36280	2.6631309
36290	2.658207
36300	2.653239
36310	2.6482265
36320	2.6431688
36330	2.6380649
36340	2.632914
36350	2.627717
36360	2.6224733
36370	2.6171822
36380	2.6118428
36390	2.6064539
36400	2.6010167
36410	2.5955305
36420	2.5899946
36430	2.5844081
36440	2.5787696
36450	2.5730805
36460	2.56734
36470	2.5615474
36480	2.5557018
36490	2.5498015
36500	2.5438481
36510	2.537841
36520	2.5317791
36530	2.5256618
36540	2.519487
36550	2.5132562
36560	2.5069693
36570	2.5006251
36580	2.4942226
