r(x_rel=0.75)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
1.8	17038	17038.594	17070.756	17529.523	20037.353	21733.039	23560.049	25463.533	27414.604	31368.936	32357.34	33344.696	34331.37	35317.829	36304.489	47224.343	47822.739	50110.411	50166.532	49973.528	49061.472	46055.489	45173.002	44259.423	43322.279	42367.712	41400.921	40426.038	39445.978	38462.422	37475.995	36486.641	35494.075	34498.185	33599.329
1.98	17038	17039.073	17084.59	17620.132	20257.636	21981.738	23824.388	25737.463	27694.359	31651.307	32639.431	33626.509	34613.004	35599.409	36586.13	47509.296	48107.152	50206.053	50179.891	49917.609	48909.529	45814.651	44920.925	43998.613	43054.785	42095.283	41125.028	40147.84	39166.286	38181.701	37194.422	36204.207	35210.715	34213.887	33314.283
2.16	17038	17039.933	17103.935	17727.933	20502.563	22255.919	24114.791	26037.921	28000.847	31960.18	32947.98	33934.763	34921.085	35907.456	36894.266	47821.109	48417.95	50293.223	50178.715	49843.748	48735.814	45548.566	44643.115	43711.703	42760.944	41796.371	40822.599	39843.097	38860.047	37874.408	36886.214	35895.049	34900.532	33902.68	33002.285
2.34	17038	17041.469	17130.673	17855.302	20773.007	22556.066	24431.563	26365.114	28334.184	32295.563	33282.996	34269.474	35255.638	36242.001	37228.93	48159.823	48754.858	50367.196	50159.215	49749.044	48538.633	45256.618	44339.082	43398.31	42440.467	41470.766	40493.486	39511.706	38527.183	37540.474	36551.303	35559.092	34563.447	33564.49	32663.275
2.52	17038	17044.182	17167.163	18004.794	21069.835	22882.659	24775.01	26719.248	28694.477	32657.457	33644.481	34630.653	35616.68	36603.069	37590.154	48525.466	49117.398	50422.943	50117.503	49630.557	48316.279	44938.182	44008.334	43058.051	42093.067	41118.264	40137.552	39153.574	38167.625	37179.834	36189.62	35196.26	34199.382	33199.247	32297.197
2.7	17038	17048.913	17216.29	18179.118	21393.889	23236.168	25145.436	27100.524	29081.82	33045.853	34032.434	35018.307	36004.228	36990.682	37977.966	48918.054	49504.766	50455.222	50049.659	49485.346	48067.056	44592.634	43650.379	42690.55	41718.471	40738.677	39754.672	38768.619	37781.309	36792.428	35801.094	34806.477	33808.261	32806.881	31904.003
2.88	17038	17057.035	17281.484	18381.101	21745.979	23617.05	25543.146	27509.143	29496.297	33460.735	34446.849	35432.442	36418.297	37404.864	38392.394	49337.574	49915.647	50458.69	49951.798	49310.523	47789.304	44219.355	43264.734	42295.44	41316.415	40331.83	39344.736	38356.768	37368.176	36378.193	35385.656	34389.663	33390.003	32387.329	31483.651
3.06	17038	17070.714	17366.715	18613.653	22126.864	24025.74	25968.438	27945.294	29937.974	33902.087	34887.719	35873.065	36858.905	37845.638	38833.464	49783.969	50347.932	50428.018	49820.137	49103.287	47481.422	43817.745	42850.928	41872.372	40886.657	39897.566	38907.649	37917.959	36928.175	35937.068	34943.228	33945.734	32944.53	31940.526	31036.11
3.24	17038	17093.25	17476.451	18879.712	22537.246	24462.654	26421.606	28409.159	30406.901	34369.885	35355.039	36340.183	37326.067	38313.028	39301.207	50257.092	50798.281	50358.026	49651.062	48860.976	47141.889	43387.222	42408.513	41421.019	40428.977	39435.752	38443.333	37452.142	36461.254	35468.988	34473.731	33474.602	32471.758	31466.413	30561.356
3.42	17038	17129.43	17615.586	19182.188	22977.757	24928.176	26902.936	28900.906	30903.103	34864.105	35848.801	36833.805	37819.806	38807.06	39795.651	50756.637	51261.497	50243.804	49441.186	48581.102	46769.288	42927.232	41937.066	40941.08	39943.185	38946.279	37951.73	36959.278	35967.367	34973.887	33977.078	32976.173	31971.605	30964.936	30059.383
3.6	17038	17185.825	17789.346	19523.888	23448.954	25422.664	27412.702	29420.684	31426.586	35384.723	36369.004	37353.945	38340.142	39327.763	40316.83	51281.986	51729.646	50080.83	49187.406	48261.389	46362.322	42437.259	41436.2	40432.291	39429.122	38429.067	37432.805	36439.338	35446.466	34451.689	33453.174	32450.35	31443.989	30436.05	29530.199
3.78	17038	17270.876	18003.183	19907.442	23951.309	25946.444	27951.168	29968.621	31977.323	35931.716	36915.649	37900.62	38887.104	39875.168	40864.778	51831.927	52190.881	49865.063	48886.953	47899.809	45919.832	41916.825	40905.565	39894.429	38886.67	37884.07	36886.542	35892.301	34898.505	33902.313	32901.917	31897.029	30888.829	29879.719	28973.834
3.96	17038	17394.587	18262.674	20335.208	24485.209	26499.811	28518.587	30544.816	32555.259	36505.066	37488.743	38473.854	39460.721	40449.309	41439.531	52404.103	52628.016	49593.016	48537.432	47494.608	45440.809	41365.504	40344.862	39327.316	38315.753	37311.272	36312.945	35318.156	34323.43	33325.668	32323.193	31316.103	30306.048	29295.921	28390.347
4.14	17038	17567.787	18573.426	20809.178	25050.952	27083.03	29115.193	31149.339	33160.306	37104.76	38088.3	39073.673	40061.029	41050.226	42041.13	52993.935	53017.054	49261.803	48136.861	47044.327	44924.406	40782.923	39753.844	38730.83	37716.343	36710.696	35712.04	34716.894	33721.182	32721.65	31716.881	30707.461	29695.576	28684.653	27779.83
4.32	17038	17801.066	18941.019	21330.889	25648.744	27696.336	29741.202	31782.216	33792.339	37730.794	38714.341	39700.115	40688.069	41677.958	42669.618	53592.531	53326.187	48869.177	47683.695	46547.823	44369.945	40168.77	39132.326	38104.907	37088.461	36082.398	35083.872	34088.508	33091.69	32090.14	31082.849	30070.992	29057.352	28045.935	27142.417
4.5	17038	18103.794	19370.965	21901.338	26278.711	28339.939	30396.811	32443.432	34451.197	38383.172	39366.897	40353.219	41341.884	42332.551	43325.041	54182.595	53516.37	48413.543	47176.844	46004.278	43776.92	39522.804	38480.193	37449.551	36432.183	35426.472	34428.499	33432.986	32434.866	31431.005	30420.955	29406.586	28391.33	27379.816	26478.296
4.68	17038	18483.479	19868.672	22520.92	26940.893	29014.029	31082.188	33132.92	35136.681	39061.911	40046.01	41033.035	42022.524	43014.054	44007.451	54730.437	53545.264	47893.972	46615.68	45413.2	43145	38844.857	37797.404	36764.834	35747.639	34743.043	33745.988	32750.306	31750.606	30744.092	29731.049	28714.139	27697.483	26686.383	25787.718
4.86	17038	18945.4	20439.383	23189.401	27635.259	29718.779	31797.467	33850.554	35848.558	39767.043	40751.731	41739.62	42730.044	43722.519	44716.901	55170.332	53376.705	47310.195	46000.024	44774.43	42474.017	38134.843	37084.001	36050.904	35035.011	34032.268	33036.413	32040.431	31038.778	30029.231	29012.977	27993.555	26975.81	25965.768	25071.014
5.04	17038	19492.243	21087.983	23905.933	28361.712	30454.347	32542.739	34596.145	36586.561	40498.614	41484.124	42473.035	43464.503	44457.999	45453.45	55373.904	52996.021	46662.589	45330.134	44088.134	41763.967	37392.768	36340.117	35307.984	34294.539	33294.325	32299.842	31303.298	30299.226	29286.234	28266.581	27244.754	26226.343	25218.163	24328.611
5.22	17038	20123.811	21818.343	24668.895	29119.911	31220.696	33317.84	35369.251	37350.227	41256.505	42243.083	43233.17	44225.782	45220.375	46216.981	55092.459	52422.24	45952.384	44606.912	43355.01	41015.194	36618.921	35566.173	34536.559	33526.685	32529.589	31536.507	30538.993	29531.945	28515.08	27491.891	26467.865	25449.342	24444.016	23561.223
