r(x_rel=0.25)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
2.0206897	29866	29655.096	29069.787	27782.484	25212.966	23839.512	22264.554	20618.356	19176.495	16448.212	15714.955	14940.133	14112.035	13223.142	12278.443	2197.4509	1938.8997	3954.8846	4655.2474	5312.0051	6626.6445	9475.5329	10141.257	10774.612	11382.96	11977.42	12570.837	13175.644	13800.869	14452.25	15133.985	15850.009	16604.403	17399.452	18142.013
2.2227586	29866	29634.867	29042.193	27754.372	25184.596	23807.987	22227.947	20584.053	19146.949	16417.14	15682.339	14905.465	14074.84	13183.213	12236.326	2161.3586	1928.5172	3986.7736	4684.806	5340.014	6656.3289	9505.5103	10169.653	10801.65	11409.1	12003.178	12596.802	13202.319	13828.57	14481.18	15164.312	15881.905	16638.05	17434.881	18178.407
2.4248276	29866	29612.145	29011.952	27723.625	25153.54	23773.425	22187.835	20546.634	19114.655	16383.11	15646.603	14867.47	14034.067	13139.448	12190.2	2122.493	1918.9324	4021.6028	4717.069	5370.6324	6688.8608	9538.2542	10200.671	10831.196	11437.677	12031.353	12625.224	13231.529	13858.91	14512.869	15197.533	15916.85	16674.915	17473.692	18218.24
2.6268966	29866	29586.809	28979.053	27690.241	25119.788	23735.804	22144.201	20506.127	19079.617	16346.106	15607.73	14826.123	13989.69	13091.822	12140.047	2081.0699	1910.6684	4059.3579	4752.02	5403.8584	6724.2586	9573.7534	10234.301	10863.243	11468.688	12061.949	12656.107	13263.284	13891.9	14547.331	15233.665	15954.86	16715.016	17515.902	18261.517
2.8289655	29866	29558.744	28943.481	27654.222	25083.332	23695.1	22097.025	20462.563	19041.839	16306.116	15565.701	14781.404	13941.68	13040.308	12085.852	2037.3525	1904.3112	4100.0215	4789.6403	5439.6897	6762.5414	9611.9948	10270.529	10897.783	11502.13	12094.966	12689.46	13297.594	13927.553	14584.578	15272.722	15995.952	16758.372	17561.529	18308.243
3.0310345	29866	29527.841	28905.226	27615.567	25044.164	23651.287	22046.289	20415.976	19001.326	16263.124	15520.496	14733.286	13890.011	12984.878	12027.598	1991.6613	1900.5106	4143.5736	4829.9095	5478.1241	6803.729	9652.9635	10309.344	10934.807	11537.999	12130.405	12725.289	13334.47	13965.881	14624.626	15314.72	16040.143	16805.002	17610.59	18358.423
3.2331034	29866	29493.995	28864.276	27574.277	25002.272	23604.335	21991.974	20366.403	18958.084	16217.115	15472.096	14681.743	13834.652	12925.505	11965.271	1944.3877	1899.9798	4189.9906	4872.806	5519.1598	6847.8427	9696.6431	10350.731	10974.307	11576.289	12168.27	12763.602	13373.922	14006.897	14667.49	15359.677	16087.453	16854.927	17663.105	18412.058
3.4351724	29866	29457.115	28820.622	27530.354	24957.648	23554.217	21934.062	20313.885	18912.116	16168.073	15420.477	14626.749	13775.57	12862.156	11898.855	1896.0111	1903.4922	4239.2461	4918.3067	5562.7957	6894.9046	9743.0158	10394.675	11016.271	11616.996	12208.559	12804.407	13415.963	14050.616	14713.186	15407.61	16137.902	16908.17	17719.091	18469.151
3.6372414	29866	29417.113	28774.255	27483.798	24910.279	23500.9	21872.535	20258.467	18863.428	16115.979	15365.616	14568.273	13712.732	12794.802	11828.335	1847.1209	1911.8736	4291.3101	4966.3879	5609.0314	6944.9381	9792.0622	10441.16	11060.69	11660.115	12251.277	12847.711	13460.604	14097.053	14761.729	15458.537	16191.51	16964.752	17778.569	18529.7
3.8393103	29866	29373.912	28725.168	27434.61	24860.154	23444.349	21807.377	20200.194	18812.024	16060.816	15307.488	14506.284	13646.101	12723.409	11753.698	1798.4459	1925.9888	4346.1495	5017.0249	5657.8678	6997.9676	9843.7614	10490.169	11107.552	11705.639	12296.424	12893.524	13507.858	14146.222	14813.139	15512.479	16248.299	17024.697	17841.558	18593.704
4.0413793	29866	29327.442	28673.356	27382.794	24807.26	23384.529	21738.572	20139.116	18757.907	16002.564	15246.068	14440.749	13575.641	12647.943	11674.929	1750.8909	1946.7189	4403.7274	5070.1929	5709.3071	7054.0188	9898.0916	10541.683	11156.845	11753.564	12344.003	12941.855	13557.74	14198.14	14867.432	15569.456	16308.293	17088.031	17908.079	18661.157
4.2434483	29866	29277.642	28618.814	27328.349	24751.581	23321.4	21666.107	20075.284	18701.082	15941.201	15181.325	14371.632	13501.31	12568.369	11592.018	1705.5862	1974.9268	4464.0036	5125.8668	5763.3533	7113.1185	9955.0292	10595.683	11208.557	11803.882	12394.018	12992.715	13610.264	14252.825	14924.629	15629.49	16371.516	17154.781	17978.153	18732.053
4.4455172	29866	29224.46	28561.539	27271.278	24693.103	23254.922	21589.97	20008.751	18641.55	15876.705	15113.232	14298.896	13423.068	12484.651	11504.953	1663.9505	2011.4053	4526.9343	5184.0216	5820.0121	7175.2943	10014.55	10652.151	11262.676	11856.589	12446.472	13046.115	13665.445	14310.294	14984.751	15692.604	16437.995	17224.974	18051.801	18806.381
4.6475862	29866	29167.857	28501.531	27211.583	24631.808	23185.049	21510.153	19939.573	18579.314	15809.052	15041.755	14222.502	13340.869	12396.753	11413.725	1627.773	2056.8024	4592.4728	5244.633	5879.2914	7240.5751	10076.627	10711.067	11319.188	11911.679	12501.369	13102.068	13723.3	14370.567	15047.818	15758.822	16507.755	17298.64	18129.045	18884.128
4.8496552	29866	29107.803	28438.789	27149.265	24567.677	23111.736	21426.652	19867.805	18514.375	15738.215	14966.86	14142.407	13254.668	12304.635	11318.327	1599.32	2111.5141	4660.5688	5307.6774	5941.2016	7308.9902	10141.236	10772.41	11378.081	11969.147	12558.715	13160.585	13783.846	14433.663	15113.854	15828.169	16580.827	17375.808	18209.906	18965.276
5.0517241	29866	29044.283	28373.317	27084.326	24500.689	23034.933	21339.468	19793.502	18446.733	15664.169	14888.513	14058.567	13164.416	12208.259	11218.755	1581.4733	2175.5348	4731.1698	5373.1327	6005.7555	7380.5698	10208.346	10836.159	11439.341	12028.986	12618.516	13221.682	13847.101	14499.605	15182.882	15900.673	16657.239	17456.512	18294.405	19049.804
5.2537931	29866	28977.3	28305.118	27016.768	24430.822	22954.587	21248.607	19716.72	18376.388	15586.883	14806.675	13970.935	13070.062	12107.588	11115.006	1577.9081	2248.2497	4804.2206	5440.9781	6072.9689	7455.3447	10277.931	10902.293	11502.956	12091.194	12680.78	13285.373	13913.084	14568.414	15254.927	15976.362	16737.024	17540.784	18382.561	19137.683
5.4558621	29866	28906.868	28234.197	26946.593	24358.05	22870.643	21154.084	19637.512	18303.34	15506.327	14721.306	13879.464	12971.555	12002.582	11007.082	1593.3235	2328.1503	4879.6648	5511.1953	6142.8608	7533.3455	10349.959	10970.791	11568.912	12155.765	12745.515	13351.674	13981.816	14640.113	15330.016	16055.264	16820.213	17628.659	18474.395	19228.882
5.657931	29866	28833.02	28160.562	26873.802	24282.347	22783.043	21055.921	19555.928	18227.587	15422.469	14632.363	13784.1	12868.84	11893.204	10894.988	1633.7388	2412.447	4957.4449	5583.7682	6215.4532	7614.6033	10424.402	11041.633	11637.195	12222.697	12812.729	13420.602	14053.317	14714.728	15408.176	16137.41	16906.843	17720.172	18569.922	19323.362
5.86	29866	28755.822	28084.239	26798.414	24203.702	22691.749	20954.176	19472.033	18149.145	15335.294	14539.824	13684.815	12761.886	11779.444	10778.763	1706.7649	2496.5506	5037.4861	5658.6673	6290.7537	7699.1277	10501.21	11114.779	11707.777	12291.971	12882.418	13492.159	14127.593	14792.263	15489.415	16222.813	16996.926	17815.338	18669.135	19421.055
