r(x_rel=1)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
3.4351724	29866	29226.778	28126.292	25781.783	21262.607	19660.364	18164.797	16327.826	14215.206	10585.952	9943.8153	9386.2441	8882.5227	8402.9528	7917.0911	1754.6156	1861.5361	5023.0142	6181.7895	7375.2076	9449.5035	13780.368	15136.872	16563.79	17970.448	19204.634	20201.019	21059.68	21892.618	22751.893	23650.91	24587.491	25554.564	26543.724	27445.946
3.6372414	29866	29161.754	28044.861	25695.934	21192.177	19608.15	18107.876	16255.441	14137.64	10534.183	9899.4809	9347.3895	8846.9458	8368.5205	7881.5598	1716.7322	1882.7127	5098.4463	6268.3446	7460.7163	9518.9863	13873.268	15237.175	16668.015	18070.768	19289.132	20268.661	21120.092	21952.95	22814.793	23716.783	24655.98	25625.098	26615.68	27518.677
3.8393103	29866	29091.144	27958.467	25605.183	21118.368	19553.172	18047.401	16178.589	14055.715	10479.871	9852.9476	9306.5414	8809.4587	8332.1431	7843.9108	1678.8978	1910.8114	5178.7867	6360.2463	7550.7627	9592.1618	13971.9	15343.489	16778.27	18176.398	19377.471	20339.485	21183.797	22016.802	22881.416	23786.541	24728.478	25699.727	26691.783	27595.576
4.0413793	29866	29014.763	27867.075	25509.525	21041.295	19495.447	17983.314	16097.216	13969.445	10423.08	9804.2646	9263.7308	8770.0762	8293.8185	7804.1231	1641.9415	1946.8846	5264.1626	6457.538	7645.2697	9669.0024	14076.337	15455.858	16894.566	18287.248	19469.48	20413.406	21250.787	22084.193	22951.787	23860.206	24805.004	25778.466	26772.043	27676.648
4.2434483	29866	28932.439	27770.652	25408.955	20961.082	19434.988	17915.552	16011.268	13878.846	10363.877	9753.4826	9218.99	8728.8129	8253.5438	7762.1737	1606.9389	1991.9988	5354.7121	6560.2561	7744.1508	9749.4827	14186.651	15574.328	17016.908	18403.213	19564.976	20490.346	21321.057	22155.145	23025.932	23937.803	24885.576	25861.33	26856.468	27761.898
4.4455172	29866	28844.016	27669.169	25303.471	20877.862	19371.806	17844.048	15920.689	13783.937	10302.33	9700.6544	9172.3513	8685.6831	8211.3146	7718.0371	1575.2815	2047.1857	5450.5846	6668.4285	7847.3092	9833.5803	14302.919	15698.944	17145.303	18524.176	19663.765	20570.228	21394.603	22229.681	23103.879	24019.356	24970.216	25948.332	26945.068	27851.33
4.6475862	29866	28749.353	27562.6	25193.065	20791.778	19305.904	17768.733	15825.423	13684.741	10238.512	9645.8338	9123.8476	8640.7008	8167.1254	7671.6853	1548.7653	2113.3699	5551.9409	6782.0728	7954.6384	9921.2765	14425.219	15829.752	17279.752	18650.002	19765.644	20652.979	21471.425	22307.827	23185.656	24104.89	25058.942	26039.487	27037.852	27944.949
4.8496552	29866	28648.334	27450.921	25077.736	20702.983	19237.284	17689.528	15725.418	13581.284	10172.496	9589.0757	9073.5122	8593.8794	8120.9689	7623.0875	1529.7028	2191.2657	5658.9518	6901.194	8066.0219	10012.557	14553.63	15966.798	17420.252	18780.541	19870.401	20738.534	21551.527	22389.611	23271.294	24194.433	25151.777	26134.811	27134.828	28042.761
5.0517241	29866	28540.863	27334.115	24957.477	20611.64	19165.938	17606.354	15620.618	13473.592	10104.359	9530.4362	9021.3781	8545.2315	8072.8361	7572.2095	1521.0652	2281.2302	5771.7982	7025.7823	8181.3337	10107.411	14688.233	16110.126	17566.797	18915.618	19977.82	20826.833	21634.917	22475.063	23360.824	24288.011	25248.741	26234.317	27236.006	28144.769
5.2537931	29866	28426.872	27212.165	24832.285	20517.92	19091.856	17519.124	15510.973	13361.7	10034.179	9469.9718	8967.4782	8494.7688	8022.7158	7519.0142	1526.6637	2383.0615	5890.6685	7155.811	8300.4387	10205.837	14829.108	16259.779	17719.374	19055.041	20087.68	20917.822	21721.607	22564.214	23454.279	24385.652	25349.857	26338.022	27341.394	28250.977
5.4558621	29866	28306.324	27085.057	24702.155	20422.005	19015.018	17427.747	15396.434	13245.64	9962.0368	9407.7394	8911.8453	8442.5018	7970.5948	7463.4607	1551.3794	2495.7197	6015.7573	7291.2335	8423.1939	10307.837	14976.339	16415.799	17877.963	19198.59	20199.76	21011.455	21811.612	22657.099	23551.691	24487.384	25455.145	26445.939	27451.001	28361.389
5.657931	29866	28179.207	26952.785	24567.082	20324.085	18935.398	17332.127	15276.956	13125.454	9888.015	9343.7961	8854.5113	8388.4394	7916.4572	7405.5041	1601.4565	2616.949	6147.2616	7431.9812	8549.4497	10413.421	15130.006	16578.226	18042.537	19346.019	20313.846	21107.693	21904.954	22753.753	23653.096	24593.236	25564.628	26558.085	27564.836	28476.009
5.86	29866	28045.578	26815.374	24427.097	20224.378	18852.984	17232.186	15152.531	13001.211	9812.2131	9278.2121	8795.5205	8332.6017	7860.2977	7345.1107	1684.7639	2742.75	6285.3401	7577.9257	8679.0247	10522.584	15290.15	16747.055	18213.016	19497.02	20429.714	21206.482	22001.635	22854.191	23758.503	24703.212	25678.301	26674.446	27682.877	28594.811
