r(x_rel=0.25)	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
3.6372414	29866	29417.191	28774.44	27484.178	24911.013	23502.013	21874.21	20260.265	18865.209	16118.224	15368.148	14571.199	13716.167	12798.824	11832.883	1852.0712	1916.6978	4295.6578	4970.542	5613.2725	6949.7882	9796.7574	10445.815	11065.425	11665.044	12256.492	12853.274	13466.545	14103.37	14768.394	15465.5	16198.697	16972.057	17785.793	18536.545
3.8393103	29866	29373.997	28725.361	27434.997	24860.897	23445.481	21809.072	20201.99	18813.806	16063.077	15310.044	14509.242	13649.578	12727.477	11758.283	1803.362	1930.796	4350.475	5021.1683	5662.1211	7002.8415	9848.4463	10494.822	11112.295	11710.586	12301.662	12899.115	13513.829	14152.568	14819.829	15519.463	16255.502	17032.009	17848.771	18600.51
4.0413793	29866	29327.535	28673.557	27383.188	24808.012	23385.681	21740.288	20140.909	18759.691	16004.843	15248.649	14443.742	13579.161	12652.059	11679.553	1755.7724	1951.5095	4408.0291	5074.326	5713.5744	7058.9174	9902.7658	10546.335	11161.598	11758.528	12349.267	12947.475	13563.742	14204.516	14874.15	15576.463	16315.513	17095.349	17915.279	18667.92
4.2434483	29866	29277.743	28619.024	27328.751	24752.344	23322.573	21667.844	20077.074	18702.868	15943.499	15183.934	14374.662	13504.878	12572.536	11596.682	1710.4337	1979.7012	4468.2799	5129.9903	5767.6364	7118.0425	9959.6927	10600.335	11213.32	11808.867	12399.308	12998.366	13616.298	14259.232	14931.375	15636.52	16378.752	17162.105	17985.339	18738.769
4.4455172	29866	29224.571	28561.759	27271.688	24693.876	23256.117	21591.729	20010.538	18643.338	15879.024	15115.869	14301.965	13426.684	12488.872	11509.658	1668.7654	2016.1639	4531.1838	5188.1366	5824.3132	7180.2445	10019.202	10656.803	11267.45	11861.595	12451.79	13051.799	13671.513	14316.734	14991.526	15699.658	16445.248	17232.304	18058.97	18813.046
4.6475862	29866	29167.977	28501.76	27212.001	24632.592	23186.268	21511.934	19941.356	18581.104	15811.392	15044.423	14225.612	13344.538	12401.029	11418.471	1632.5576	2061.5452	4596.6938	5248.7405	5883.6128	7245.552	10081.269	10715.719	11323.975	11916.707	12506.717	13107.785	13729.404	14377.041	15054.624	15765.901	16515.026	17305.975	18136.195	18890.737
4.8496552	29866	29107.933	28439.029	27149.692	24568.473	23112.98	21428.456	19869.583	18516.168	15740.579	14969.562	14145.561	13258.392	12308.969	11323.115	1604.0777	2116.2408	4664.76	5311.7791	5945.5456	7313.9943	10145.867	10777.064	11382.882	11974.198	12564.095	13166.339	13789.987	14440.173	15120.692	15835.275	16588.115	17383.148	18217.034	18971.824
5.0517241	29866	29044.425	28373.567	27084.762	24501.498	23036.203	21341.294	19795.276	18448.529	15666.557	14891.249	14061.767	13168.198	12212.655	11223.586	1586.2081	2180.2448	4735.3298	5377.2301	6010.1248	7385.6014	10212.967	10840.815	11444.158	12034.064	12623.929	13227.473	13853.28	14506.152	15189.753	15907.805	16664.545	17463.856	18301.507	19056.284
5.2537931	29866	28977.453	28305.379	27017.214	24431.645	22955.886	21250.455	19718.488	18378.188	15589.298	14809.448	13974.185	13073.906	12112.046	11119.879	1582.6249	2252.9419	4808.3484	5445.0734	6077.3663	7460.4038	10282.541	10906.953	11507.789	12096.299	12686.228	13291.204	13919.304	14574.999	15261.832	15983.521	16744.347	17548.131	18389.636	19144.09
5.4558621	29866	28907.033	28234.47	26947.048	24358.888	22871.973	21155.954	19639.275	18305.144	15508.77	14724.118	13882.766	12975.463	12007.106	11011.998	1598.0275	2332.8229	4883.7594	5515.2907	6147.289	7538.4322	10354.56	10975.456	11573.763	12160.899	12751	13357.546	13988.078	14646.738	15336.955	16062.45	16827.555	17636.007	18481.437	19235.21
5.657931	29866	28833.198	28160.847	26874.267	24283.2	22784.405	21057.812	19557.686	18229.395	15424.941	14635.216	13787.457	12872.815	11897.795	10899.946	1638.4356	2417.098	4961.5056	5587.8665	6219.9152	7619.7171	10428.994	11046.304	11642.067	12227.862	12818.253	13426.518	14059.623	14721.393	15415.15	16144.625	16914.202	17727.521	18576.929	19329.603
5.86	29866	28756.012	28084.536	26798.889	24204.571	22693.145	20956.087	19473.786	18150.958	15337.798	14542.721	13688.23	12765.932	11784.104	10783.762	1711.4595	2501.1771	5041.5125	5662.7716	6295.2526	7704.2684	10505.794	11119.457	11712.67	12297.168	12887.983	13498.119	14133.944	14798.971	15496.426	16230.056	17004.303	17822.685	18676.101	19427.203
